name,address,address,city,state,postal_code,telephone,price,rating_value,review_count,status,longitude,latitude,website,tags,days,hours,accommodations,unaccommodations
Circle Brewing Company,2340 W Braker LnSte B,Austin,TX,78758,(512) 814-7599,Moderate,4,77,Open for Business,30.391294,-97.715448,http://www.circlebrewing.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|4:00 PM - 9:00 PM|4:00 PM - 9:00 PM|4:00 PM - 9:00 PM|3:00 PM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 7:00 PM|,Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Accepts Apple Pay|Moderate Noise|Private Lot Parking|Bike Parking|Drive-Thru|Dogs Allowed|Gender-neutral restrooms|Open to All|,Accepts Cryptocurrency|Offers Catering|
South Austin Beer Garden,10700 Manchaca Rd,Austin,TX,78748,(512) 669-5763,Moderate,4,68,Open for Business,30.164537,-97.832078,http://southaustinbeergarden.c…,Beer Gardens|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|,"Masks required|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Casual, Trendy|Moderate Noise|Good for Groups|Private Lot Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Full Bar|Smoking Outside Only|Wheelchair Accessible|TV|",
Patio Dolcetto,322 Cheatham St,San Marcos,TX,78666,(512) 366-3605,$11-30,4.5,89,Open for Business,29.876821,-97.936793,http://www.patiodolcetto.com,Wine Bars|Pizza|Tapas/Small Plates|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|12:00 PM - 10:00 PM|,"Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Romantic, Intimate, Classy, Casual|Quiet|Casual Dress|Good for Groups|Good for Dinner|Street Parking, Private Lot Parking, Valet Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|Gender-neutral restrooms|",No Reservations|No Delivery|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Kids|Not Good For Dancing|Dogs Not Allowed|No TV|
River City Grille,700 1st St,Marble Falls,TX,78654,(830) 798-9909,$11-30,3.5,401,Open for Business,30.568617,-98.276825,http://www.rivercitygrilletx.c…,American (Traditional)|Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 8:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Casual Dress|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Friday, Saturday, Sunday|Full Bar|TV|",Accepts Apple Pay|
Vincent's Sports Pub,8916 Brodie LnSte 100,Austin,TX,78748,(512) 291-2845,,4,85,Open for Business,30.194825,-97.843463,http://www.vincentspub.com,Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,Accepts Credit Cards|Outdoor Seating|Casual|Good for Groups|Private Lot Parking|Best nights on Saturday|Happy Hour Specials|Full Bar|Dogs Allowed|TV|,No Reservations|Not Good For Dancing|No Pool Table|
The Brewtique,401 Cypress Creek RdSte 100,Cedar Park,TX,78613,(512) 291-2622,,5,20,Open for Business,30.497568,-97.820929,https://www.thebrewtiquecedarp…,Beer Bar|Beverage Store|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|1:00 PM - 10:00 PM|1:00 PM - 10:00 PM|1:00 PM - 10:00 PM|12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|12:00 PM - 8:00 PM|,Offers Takeout|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Outdoor Seating|Moderate Noise|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Happy Hour Specials|Beer & Wine Only|Wheelchair Accessible|TV|Offers Military Discount|,No Reservations|No Delivery|Accepts Cryptocurrency|Offers Catering|No Smoking|
Red Horn Brewery and Roastery,1615 Scottsdale Dr Bldg 1Ste 110,Leander,TX,78641,(737) 843-7084,,4,18,Open for Business,30.550526,-97.815416,https://redhornbrew.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|,Offers Takeout|Good For Kids|Private Lot Parking|,
Culinary Dropout,11721 Rock Rose AveSte 100,Austin,TX,78758,(512) 777-3394,$11-30,4,1459,Open for Business,30.403094,-97.721393,https://www.culinarydropout.co…,Bars|American (New)|Music Venues|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|10:00 AM - 12:00 AM ()|10:00 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Pescatarian Options|Vegan Options|Limited Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Outdoor Seating|Hipster, Trendy, Classy, Casual|Loud|Casual Dress|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner|Garage Parking, Street Parking, Valet Parking|Bike Parking|Waiter Service|Live Music|Best nights on Wednesday, Friday, Saturday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|Private dining|",Masks required|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|No Wi-Fi|No Smoking|
Nate's,306 S Main StSte 101,Buda,TX,78610,(512) 523-8256,$11-30,3.5,115,Open for Business,30.077624,-97.845330,http://nates-buda.com,Cocktail Bars|Coffee & Tea|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,9:00 AM - 12:00 AM ()|9:00 AM - 12:00 AM ()|9:00 AM - 12:00 AM ()|9:00 AM - 12:00 AM ()|9:00 AM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 12:00 AM ()|,"Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Casual Dress|Good for Groups|Good for Dessert|Good for Working|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Wednesday, Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|TV|",No Reservations|No Delivery|No Takeout|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Kids|Not Good For Dancing|No Pool Table|
Celis Brewery,10001 Metric Blvd,Austin,TX,78758,(512) 524-2377,Moderate,4.5,111,Open for Business,30.380077,-97.716005,https://www.celisbeers.com,Breweries|Food Trucks|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|,"Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Moderate Noise|Street Parking, Private Lot Parking|Bike Parking|Happy Hour Specials|Dogs Allowed|",Accepts Apple Pay|Offers Catering|Not Good For Kids|
Vacancy Brewing,415 E St Elmo Rd 1-D2,Austin,TX,78745,(512) 771-5168,,4.5,8,Open for Business,30.214423,-97.762468,http://vacancybrewing.com,Breweries|Beer Bar|Beer Gardens|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,2:00 PM - 10:00 PM|Closed|Closed|4:00 PM - 9:00 PM|4:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 8:00 PM|,Offers Takeout|Masks required|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Free Wi-Fi|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|Covered outdoor seating|,No Delivery|Offers Catering|No Happy Hour|No TV|Heated outdoor seating|
Crafter's Cocktails,1709 Rockland Dr,Austin,TX,78748,,,5,1,Open for Business,30.165388,-97.827044,http://crafterscocktails.com,Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|,Accepts Credit Cards|Accepts Apple Pay|,Accepts Cryptocurrency|No Outdoor Seating|No Happy Hour|No Alcohol|
Gourdough's Public House,2700 S Lamar Blvd,Austin,TX,78704,(512) 912-9070,$11-30,4,1641,Open for Business,30.245382,-97.780437,http://www.gourdoughspub.com,Pubs|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|10:00 AM - 1:00 AM ()|10:00 AM - 12:00 AM ()|,"Offers Delivery|Offers Takeout|Pescatarian Options|Vegan Options|Limited Vegetarian Options|Accepts Credit Cards|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner, Late Night, Dessert|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Friday, Saturday, Sunday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|TV|Gender-neutral restrooms|Offers Military Discount|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|Not Good For Working|No Pool Table|
Black Star Co-op Pub and Brewery,7020 Easy Wind DrSte 100,Austin,TX,78752,(512) 452-2337,$11-30,4,752,Open for Business,30.338172,-97.718845,http://www.blackstar.coop/,Breweries|Gastropubs|Pubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|3:00 PM - 9:00 PM|3:00 PM - 9:00 PM|3:00 PM - 9:00 PM|3:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 9:00 PM|,"Offers Delivery|Offers Takeout|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Dinner|Good for Working|Garage Parking, Street Parking|Bike Parking|Free Wi-Fi|Beer & Wine Only|Dogs Allowed|TV|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Offers Catering|
Odd Duck,1201 S Lamar Blvd,Austin,TX,78704,(512) 433-6521,$31-60,4.5,1873,Open for Business,30.254520,-97.762064,http://oddduckaustin.com/,American (Traditional)|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,5:00 PM - 9:30 PM|5:00 PM - 9:30 PM|5:00 PM - 9:30 PM|5:00 PM - 9:30 PM|5:00 PM - 9:30 PM|5:00 PM - 9:30 PM|5:00 PM - 9:30 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Pescatarian Options|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Trendy, Classy|Moderate Noise|Good for Groups|Good for Dinner|Street Parking, Validated Parking, Private Lot Parking, Valet Parking|Bike Parking|Waiter Service|Best nights on Monday, Wednesday, Saturday|Happy Hour Specials|Full Bar|Wheelchair Accessible|Offers Military Discount|Open to All|",Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Kids|Not Good For Dancing|No Pool Table|No Wi-Fi|No Smoking|Dogs Not Allowed|No TV|
Stouthaus Coffee Pub,4715 S Lamar BlvdSte 102,Sunset Valley,TX,78745,(512) 721-0030,Inexpensive,4.5,293,Open for Business,30.232600,-97.811336,http://www.stouthauscoffee.com,Coffee & Tea|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,6:30 AM - 8:00 PM|6:30 AM - 8:00 PM|6:30 AM - 8:00 PM|6:30 AM - 8:00 PM|6:30 AM - 8:00 PM|7:30 AM - 6:00 PM|7:30 AM - 6:00 PM|,"Offers Takeout|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Hipster, Casual|Moderate Noise|Good for Groups|Good for Working|Private Lot Parking|Bike Parking|Free Wi-Fi|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|TV|",No Reservations|No Delivery|Accepts Android Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Kids|
Pinthouse Pizza,4236 S Lamar Blvd,Austin,TX,78704,(512) 502-5808,$11-30,4.5,651,Open for Business,30.236050,-97.795831,http://pinthousepizza.com,Pizza|Brewpubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 10:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Outdoor Seating|Casual|Loud|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|TV|Offers Military Discount|Open to All|",No Reservations|Accepts Cryptocurrency|No Waiter Service|
Wright Bros Brew and Brew,500 San Marcos StSte 105,Austin,TX,78702,(512) 493-0963,Under $10,4,284,Open for Business,30.264271,-97.733032,http://www.thebrewandbrew.com,Coffee & Tea|Cafes|Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,7:30 AM - 8:00 PM|7:30 AM - 8:00 PM|7:30 AM - 8:00 PM|7:30 AM - 10:00 PM|7:30 AM - 10:00 PM|7:30 AM - 10:00 PM|7:30 AM - 8:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Accepts Credit Cards|Accepts Apple Pay|Hipster|Moderate Noise|Good for Groups|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Monday, Saturday, Sunday|Beer & Wine Only|Dogs Allowed|Gender-neutral restrooms|",No Reservations|Offers Catering|Not Good For Kids|Not Good For Dancing|No Pool Table|No TV|
The League Kitchen and Tavern,10526 W Parmer Ln,Austin,TX,78717,(512) 366-5627,$11-30,4,478,Open for Business,30.497709,-97.773712,https://www.leaguekitchen.com,Bars|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual, Classy|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Monday, Friday, Saturday|Happy Hour Specials|Full Bar|TV|",Accepts Apple Pay|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
Sean Patrick's Irish Pub + Texas Grub,202 E San Antonio St,San Marcos,TX,78666,(512) 392-7310,$11-30,3,153,Open for Business,29.881955,-97.939516,http://www.seanpatrickstx.com,Irish|Burgers|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:45 PM|11:00 AM - 11:45 PM|11:00 AM - 10:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Offers Catering|Good for Groups|Good for Lunch, Dinner|Pool Table|Street Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Full Bar|TV|",No Reservations|Accepts Apple Pay|Not Good For Kids|
The Dig Pub,401 Cypress Creek Rd,Cedar Park,TX,78613,(512) 996-9900,$11-30,4,333,Open for Business,30.497995,-97.820681,http://www.thedigpub.com/,Pubs|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|12:00 PM - 12:00 AM ()|11:00 AM - 10:00 PM|,"Offers Takeout|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Dinner, Late Night|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Wednesday, Friday, Saturday|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|TV|",No Reservations|No Delivery|Accepts Apple Pay|Offers Catering|Not Good For Dancing|No Pool Table|
Nomadic Beerworks,3804 Woodbury DrSte A,Austin,TX,78704,(512) 587-9669,,5,64,Open for Business,30.224437,-97.760558,https://www.nomadicbeerworks.c…,Brewpubs|Beer Bar|Cafes|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Offers Takeout|Accepts Credit Cards|Outdoor Seating|Moderate Noise|Good For Kids|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Beer & Wine Only|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|",No Reservations|No Delivery|Masks required|Staff wears masks|Accepts Cryptocurrency|Offers Catering|No Happy Hour|No TV|Heated outdoor seating|
The Brewtorium Brewery and Kitchen,6015 Dillard CirSte A,Austin,TX,78752,(512) 524-0323,$11-30,4,234,Open for Business,30.325888,-97.717534,http://thebrewtorium.com,Brewpubs|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|12:00 PM - 9:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Hipster, Trendy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|Women-owned|Open to All|Heated outdoor seating|Covered outdoor seating|Private dining|",No Reservations|Offers Catering|No Waiter Service|No TV|
The Beer Plant,3110 Windsor Rd,Austin,TX,78703,(512) 524-1800,$11-30,4,533,Open for Business,30.296666,-97.767605,http://www.thebeerplant.com,Vegan|Beer Bar|Gastropubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,5:00 PM - 10:00 PM|5:00 PM - 10:00 PM|5:00 PM - 10:00 PM|5:00 PM - 10:00 PM|5:00 PM - 10:00 PM|10:00 AM - 3:00 PM5:00 PM - 10:00 PM|10:00 AM - 3:00 PM5:00 PM - 10:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Classy, Casual|Loud|Good for Groups|Good for Brunch, Lunch, Dinner, Dessert|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Monday, Friday, Saturday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Open to All|",Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Kids|Not Good For Dancing|No Pool Table|No Smoking|No TV|
Abel's On the Lake,3825 Lake Austin Blvd,Austin,TX,78703,(512) 904-0570,$11-30,2.5,623,Open for Business,30.295229,-97.784207,http://abels.com,Breakfast & Brunch|Bars|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|10:00 AM - 10:00 PM|,"Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking, Valet Parking|Bike Parking|Free Wi-Fi|Best nights on Monday, Friday, Saturday|Full Bar|Dogs Allowed|TV|",No Reservations|Accepts Apple Pay|Not Good For Dancing|No Pool Table|
North Street,216 North St,San Marcos,TX,78666,(512) 667-7094,$11-30,4.5,144,Open for Business,29.883215,-97.945432,http://Northsmtx.com,Indian|Beer Bar|Coffee & Tea|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|,Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Accepts Credit Cards|Outdoor Seating|Moderate Noise|Good For Kids|Private Lot Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Open to All|,
Destination Brewing Company,4602 Weletka Dr,Austin,TX,78734,(512) 965-9858,,,,Open for Business,30.406834,-97.925985,https://www.destinationbrewing…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|5:00 PM - 9:00 PM|5:00 PM - 9:00 PM|5:00 PM - 9:00 PM|5:00 PM - 9:00 PM|5:00 PM - 9:00 PM|,"Accepts Credit Cards|Street Parking, Private Lot Parking|Bike Parking|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|",Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|
Aviator Pizza and Drafthouse,6501 S Congress AveSte 1-105,Austin,TX,78745,(512) 326-1150,$11-30,4,354,Open for Business,30.194912,-97.777497,http://aviatorpizza.com,Pizza|Beer Bar|Sandwiches|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 9:30 PM|,"Offers Delivery|Offers Takeout|Masks required|Many Vegetarian Options|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Best nights on Saturday|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|TV|",No Reservations|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|No Waiter Service|No Wi-Fi|No Smoking|
Hahne Estates Winery,104 E Pecan St,Johnson City,TX,78636,(281) 702-2850,Moderate,4,8,Open for Business,30.277612,-98.411760,http://hahneestateswinery.com,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|,Accepts Credit Cards|Bike Parking|,No Takeout|Not Good For Kids|
Pour House Pints And Pies,11835 Jollyville Rd,Austin,TX,78759,(512) 270-4740,$11-30,4,394,Open for Business,30.422844,-97.755398,http://pourhousepintsandpies.c…,Pizza|Pubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 11:00 PM|3:00 PM - 11:00 PM|3:00 PM - 10:00 PM|,"Masks required|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Friday, Saturday, Sunday|Happy Hour Specials|Full Bar|Smoking Allowed|Wheelchair Accessible|TV|Covered outdoor seating|",No Reservations|No Delivery|No Takeout|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|Heated outdoor seating|Private dining|
P6,111 E Cesar Chavez St,Austin,TX,78701,(512) 473-1566,$11-30,3.5,241,Open for Business,30.262665,-97.743622,https://www.thelinehotel.com/a…,Cocktail Bars|Mediterranean|Breakfast & Brunch|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 11:00 PM|10:00 AM - 11:00 PM|10:00 AM - 11:00 PM|,Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Accepts Credit Cards|Outdoor Seating|Classy|Moderate Noise|Casual Dress|Good for Groups|Waiter Service|Free Wi-Fi|DJ|Best nights on Thursday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|Open to All|Covered outdoor seating|,Masks required|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|No Smoking|Dogs Not Allowed|
The Republic Kitchen + Bar,15609 Ronald Reagan Blvd,Leander,TX,78641,(512) 456-0940,Moderate,4,121,Open for Business,30.563112,-97.800681,https://www.therepublickitchen…,"Bars|Beer, Wine & Spirits|Desserts|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 10:00 PM|,Offers Takeout|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Moderate Noise|TV|,No Reservations|Accepts Apple Pay|
Texas Sake,440 E St Elmo RdSte B-2,Austin,TX,78745,(512) 344-9127,Moderate,4.5,48,Open for Business,30.215782,-97.762213,http://www.txsake.com/,Breweries|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|4:00 PM - 9:00 PM|3:00 PM - 9:00 PM|1:00 PM - 9:00 PM|12:00 PM - 5:00 PM|,"Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Accepts Apple Pay|Good for Groups|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|TV|Open to All|",No Reservations|No Delivery|Accepts Cryptocurrency|No Outdoor Seating|Offers Catering|Not Good For Kids|Not Good For Dancing|Dogs Not Allowed|
