name,status,address,city,state,postal_code,longitude,latitude,telephone,price,rating_value,review_count,website,tags,day,hours,accommodations,unacommodations
Gristmill River Restaurant,1287 Gruene Rd,New Braunfels,TX,78130,(830) 625-0684,$11-30,4,1903,1,29.738209,-98.105183,http://www.gristmillrestaurant…,American (Traditional)|Southern|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Offers Delivery|Masks required|Staff wears masks|Vegan Options|Limited Vegetarian Options|Accepts Credit Cards|Classy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Live Music|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|TV|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Dancing|No Pool Table|No Wi-Fi|No Smoking|Dogs Not Allowed|
Halcyon,1414 S Alamo StSte 101,San Antonio,TX,78210,(210) 277-7045,$11-30,3.5,725,1,29.409898,-98.495353,http://www.halcyoncoffeebar.co…,Coffee & Tea|Breakfast & Brunch|Lounges|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 2:00 AM ()|8:00 AM - 2:00 AM ()|8:00 AM - 2:00 AM ()|8:00 AM - 2:00 AM ()|8:00 AM - 2:00 AM ()|8:00 AM - 2:00 AM ()|8:00 AM - 2:00 AM ()|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Accepts Credit Cards|Outdoor Seating|Hipster, Classy|Moderate Noise|Casual Dress|Good for Groups|Good for Breakfast, Brunch|Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Wednesday, Saturday, Sunday|Happy Hour Specials|Full Bar|Smoking Outside Only|Wheelchair Accessible|Covered outdoor seating|Private dining|",No Reservations|Accepts Apple Pay|Offers Catering|Not Good For Kids|Not Good For Dancing|Not Good For Working|No Pool Table|No TV|Heated outdoor seating|
Bourbon Street Seafood Kitchen,2815 N Lp 1604 E,San Antonio,TX,78232,(210) 545-0666,$11-30,4,370,1,29.604011,-98.443914,http://www.bourbonstreetseafoo…,Cajun/Creole|Seafood|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,Takes Reservations|Offers Delivery|Masks required|Limited Vegetarian Options|Accepts Credit Cards|Accepts Apple Pay|Classy|Moderate Noise|Good for Groups|Good For Kids|Good for Dinner|Private Lot Parking|Happy Hour Specials|Full Bar|TV|,Offers Catering|No Bike Parking|No Wi-Fi|Dogs Not Allowed|
Tony's Siesta,206 Brooklyn Ave,San Antonio,TX,78215,(210) 227-4551,Inexpensive,4,21,1,29.430780,-98.481899,,Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|,"Outdoor Seating|Casual|Quiet|Good for Groups|Pool Table|Street Parking|Bike Parking|Live Music|Best nights on Thursday, Saturday|Beer & Wine Only|TV|",No Reservations|Accepts Credit Cards|No Wi-Fi|
The Fruteria Botanero By Chef Johnny Hernandez,1401 S Flores StSte 102,San Antonio,TX,78204,(210) 251-3104,$11-30,4,337,1,29.409803,-98.501247,http://chefjohnnyhernandez.com,Mexican|Cocktail Bars|Tapas Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|Closed|,"Takes Reservations|Offers Takeout|Staff wears masks|Vegan Options|Accepts Credit Cards|Outdoor Seating|Trendy, Classy, Casual|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Lunch, Dinner|Street Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Latinx-owned|Heated outdoor seating|Covered outdoor seating|",No Delivery|Masks required|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Dancing|No Pool Table|No Drive-Thru|
Dancing Bear Cantina,7794 Cr 271,Mico,TX,78056,(830) 751-2160,,3.5,19,1,29.553889,-98.905878,http://dancingbearcantina.com,Burgers|Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 12:00 AM ()|,Takes Reservations|Offers Takeout|Accepts Credit Cards|Outdoor Seating|Good for Groups|Pool Table|Free Wi-Fi|Live Music|TV|,No Delivery|Not Good For Kids|
Agave Bar,521 Riverwalk St,San Antonio,TX,78205,(210) 223-2939,Moderate,3,106,1,29.424552,-98.487902,,Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 10:00 PM|,"Staff wears masks|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Casual, Touristy|Moderate Noise|Good for Groups|Good For Dancing|Best nights on Thursday, Friday, Sunday|Happy Hour Specials|Full Bar|TV|",No Reservations|No Pool Table|No Bike Parking|No Wi-Fi|No Smoking|
Sternewirth Bar,136 E Grayson St,San Antonio,TX,78215,(210) 223-7375,Moderate,4,148,1,29.442783,-98.481203,http://www.thehotelemma.com/cu…,Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 12:00 AM ()|3:00 PM - 12:00 AM ()|3:00 PM - 12:00 AM ()|3:00 PM - 12:00 AM ()|3:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 10:00 PM|,"Takes Reservations|Masks required|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Trendy, Upscale, Classy|Moderate Noise|Casual Dress|Good for Groups|Pool Table|Street Parking|Bike Parking|Free Wi-Fi|Best nights on Monday, Friday, Saturday|Full Bar|TV|",Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|No Smoking|Dogs Not Allowed|
Donny's Brew Pub,198 FM-1346,La Vernia,TX,78121,(830) 779-5900,,,,1,29.355882,-98.134791,,Brewpubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,2:00 PM - 10:00 PM|2:00 PM - 10:00 PM|2:00 PM - 12:00 AM ()|2:00 PM - 12:00 AM ()|2:00 PM - 1:00 AM ()|2:00 PM - 1:00 AM ()|Closed|,,
Barbaro,2720 McCullough Ave,San Antonio,TX,78212,(210) 320-2261,$11-30,3.5,567,1,29.455717,-98.491712,http://www.barbarosanantonio.c…,Pizza|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Hipster, Classy, Casual|Moderate Noise|Casual Dress|Good for Groups|Good for Brunch, Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Best nights on Monday, Tuesday, Sunday|Happy Hour Specials|Full Bar|TV|Gender-neutral restrooms|",Accepts Apple Pay|Offers Catering|Not Good For Kids|Not Good For Dancing|No Pool Table|No Wi-Fi|No Smoking|Dogs Not Allowed|
Mad Dogs British Pub River Walk,123 Losoya StSte 19,San Antonio,TX,78205,(210) 222-0220,$11-30,3,555,1,29.425612,-98.488496,https://www.maddogs.net,Pubs|British|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|12:00 PM - 10:00 PM|,"Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual, Classy|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner|Garage Parking|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|TV|",No Reservations|No Delivery|No Takeout|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Dancing|No Pool Table|No Bike Parking|
Twin Peaks,702 NW Loop 410,San Antonio,TX,78216,(210) 447-7102,$11-30,3,263,1,29.519778,-98.503753,http://www.twinpeaksrestaurant…,American (New)|Sports Bars|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 12:00 AM ()|,"Offers Delivery|Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Trendy, Casual|Loud|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Monday, Saturday, Sunday|Happy Hour Specials|Full Bar|TV|Heated outdoor seating|",No Reservations|Accepts Apple Pay|Offers Catering|Not Good For Dancing|No Pool Table|No Smoking|Dogs Not Allowed|
Brick House Tavern + Tap,1011 N Loop 1604 E,San Antonio,TX,78232,(210) 402-3107,$11-30,3,454,1,29.611074,-98.477702,http://brickhousetavernandtap.…,American (Traditional)|Sports Bars|Burgers|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 12:00 AM ()|10:30 AM - 12:00 AM ()|10:30 AM - 10:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual, Classy|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Waiter Service|Free Wi-Fi|Best nights on Monday, Friday, Saturday|Happy Hour Specials|Full Bar|TV|",Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Dancing|No Pool Table|No Bike Parking|No Drive-Thru|Dogs Not Allowed|
TBA,2801 N St Marys,San Antonio,TX,78212,,Moderate,4,72,1,29.451402,-98.486272,http://www.tbasatx.com,Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|,"Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Casual Dress|Good for Groups|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Women-owned|Open to All|",No Reservations|Not Good For Dancing|
San Antonio River Walk,,San Antonio,TX,78205,(210) 227-4262,,4,722,1,29.422658,-98.486991,http://www.thesanantonioriverw…,Tours|Community Service/Non-Profit|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|,Staff wears masks|Accepts Credit Cards|Free Wi-Fi|Offers Military Discount|Open to All|,Accepts Android Pay|Accepts Apple Pay|
The Lion and Rose British Restaurant and Pub,17627 La Cantera PkwySte 103,San Antonio,TX,78257,(210) 798-5466,$11-30,3,249,1,29.609796,-98.598846,https://www.thelionandrose.com,British|Gastropubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|10:00 AM - 12:00 AM ()|,"Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Garage Parking, Street Parking, Valet Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|Private dining|",Accepts Apple Pay|
Dough Pizzeria Napoletana,6989 Blanco Rd,San Antonio,TX,78216,(210) 979-6565,$11-30,4,1619,1,29.519354,-98.507466,https://www.doughpizzeriaonlin…,Pizza|Italian|Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|Closed|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Casual Dress|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Free Wi-Fi|Best nights on Friday, Sunday|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Women-owned|Offers Military Discount|Covered outdoor seating|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|Not Good For Working|No Bike Parking|No Waiter Service|No Happy Hour|No Smoking|No TV|Heated outdoor seating|
Yard House,15900 La Cantera Pkwy,San Antonio,TX,78256,(210) 691-0033,$11-30,3.5,558,1,29.592815,-98.610752,https://www.yardhouse.com,Bars|American (New)|Vegetarian|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 1:00 AM ()|11:00 AM - 1:00 AM ()|11:00 AM - 12:00 AM ()|,"Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking, Valet Parking|Bike Parking|Free Wi-Fi|Best nights on Friday, Saturday, Sunday|Happy Hour Specials|Full Bar|Smoking Outside Only|TV|",No Reservations|Masks required|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
The Sandbox,7280 Utsa BlvdSte 110,San Antonio,TX,78249,(210) 277-0970,$11-30,2.5,116,1,29.576565,-98.632711,http://www.thesandboxsa.com,Sports Bars|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Takes Reservations|Offers Delivery|Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Hipster, Casual, Trendy|Loud|Good for Groups|Good for Dinner|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Wednesday, Saturday, Sunday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Gender-neutral restrooms|Offers Military Discount|Open to All|",Offers Catering|Not Good For Dancing|No Pool Table|No Smoking|
Joe Blue's,"1414 S Alamo StSte 1420, Bldg D",San Antonio,TX,78204,(210) 212-5421,Moderate,3,26,1,29.409116,-98.495342,,Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|6:00 PM - 12:00 AM ()|6:00 PM - 12:00 AM ()|6:00 PM - 12:00 AM ()|6:00 PM - 1:00 AM ()|6:00 PM - 1:00 AM ()|Closed|,"Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Intimate|Moderate Noise|Good for Groups|Pool Table|Bike Parking|Live Music|Best nights on Thursday, Friday, Saturday|Full Bar|TV|",No Reservations|No Wi-Fi|
La Roca Cantina,416 8th St,San Antonio,TX,78215,,Moderate,3.5,58,1,29.431423,-98.480940,Get Directions,Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 12:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|6:00 PM - 2:00 AM ()|6:00 PM - 2:00 AM ()|,"Accepts Credit Cards|Outdoor Seating|Hipster, Casual, Trendy, Intimate, Classy|Moderate Noise|Casual Dress|Good for Groups|Street Parking|Bike Parking|Best nights on Tuesday, Friday|Happy Hour Specials|Full Bar|TV|",No Reservations|Not Good For Dancing|No Pool Table|No Wi-Fi|
Larder At Emma,136 E Grayson,San Antonio,TX,78215,(210) 448-8355,$11-30,4.5,61,1,29.442783,-98.480935,http://larderatemma.com,"Grocery|Beer, Wine & Spirits|Delis|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,6:00 AM - 8:00 PM|6:00 AM - 8:00 PM|6:00 AM - 8:00 PM|6:00 AM - 8:00 PM|6:00 AM - 8:00 PM|6:00 AM - 8:00 PM|6:00 AM - 8:00 PM|,"Accepts Credit Cards|Outdoor Seating|Moderate Noise|Offers Catering|Good For Kids|Good for Breakfast, Brunch, Lunch|Garage Parking|Bike Parking|Free Wi-Fi|Beer & Wine Only|Wheelchair Accessible|TV|",No Reservations|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Groups|No Waiter Service|
Big Hops New Braunfels,2188 Tx Hwy 46Ste 107,New Braunfels,TX,78132,(830) 312-7788,,5,3,1,29.721968,-98.173881,http://Bighops.com,Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 10:00 PM|,Outdoor Seating|Covered outdoor seating|,Masks required|Staff wears masks|
Blue Box,312 Pearl Pkwy,San Antonio,TX,78215,(210) 227-2583,Moderate,3,217,1,29.443430,-98.480620,,Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|,"Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Trendy, Classy|Moderate Noise|Casual Dress|Good for Groups|Private Lot Parking|Bike Parking|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|TV|",No Reservations|Not Good For Dancing|No Pool Table|No Wi-Fi|
Lucy Cooper's Ice House,16080 San Pedro Ave,San Antonio,TX,78232,(210) 462-1894,$11-30,3,248,1,29.586868,-98.474038,http://www.lucycoopers.com,Bars|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,2:00 PM - 12:00 AM ()|2:00 PM - 12:00 AM ()|2:00 PM - 12:00 AM ()|2:00 PM - 12:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Divey, Hipster, Trendy|Good for Groups|Good for Dinner|Pool Table|Private Lot Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Tuesday, Saturday, Sunday|Happy Hour Specials|Full Bar|TV|",No Reservations|No Delivery|Offers Catering|Not Good For Kids|Not Good For Dancing|Dogs Not Allowed|
Fish City Grill,18130 US 281 North/San PedroSte 104,San Antonio,TX,78232,(210) 495-6600,$11-30,4.5,608,1,29.605323,-98.467462,https://fishcitygrill.co,Seafood|American (Traditional)|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Offers Delivery|Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Casual|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Best nights on Tuesday|Happy Hour Specials|Full Bar|TV|",No Reservations|Accepts Android Pay|Accepts Apple Pay|No Outdoor Seating|Offers Catering|Not Good For Dancing|No Pool Table|No Wi-Fi|Dogs Not Allowed|
Phoenix Saloon,193 W San Antonio St,New Braunfels,TX,78130,(830) 643-1400,$11-30,4,174,1,29.701946,-98.125195,https://thephoenixsaloon.com,Bars|American (Traditional)|Music Venues|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|11:30 AM - 11:30 PM|11:30 AM - 11:30 PM|11:30 AM - 11:30 PM|11:30 AM - 11:30 PM|12:00 PM - 10:00 PM|,"Offers Delivery|Offers Takeout|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual|Loud|Casual Dress|Good for Groups|Good for Lunch, Dinner, Late Night|Good For Dancing|Street Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|TV|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Kids|No Pool Table|
Rosario's - North,9715 San Pedro,San Antonio,TX,78216,(210) 481-4100,$11-30,3.5,416,1,29.529145,-98.498182,http://rosariossa.com,Mexican|Bars|Tex-Mex|,Mon|Tue|Wed|Thu|Fri|Sat|Sun||,Closed|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|Closed|Normally 11:00 AM - 5:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Limited Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Trendy, Classy|Loud|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Waiter Service|Best nights on Tuesday, Friday, Saturday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|Latinx-owned|Women-owned|Open to All|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Dancing|No Pool Table|No Bike Parking|No Wi-Fi|No Smoking|No Drive-Thru|Dogs Not Allowed|
Bar Ludivine,1014 S Presa,San Antonio,TX,78210,(210) 908-9209,,4.5,2,1,29.410325,-98.486830,http://www.barludivine.com,Wine Bars|Whiskey Bars|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 2:00 AM ()|4:00 PM - 12:00 AM ()|,Classy|Free Wi-Fi|Live Music|Happy Hour Specials|Full Bar|Smoking Outside Only|Wheelchair Accessible|TV|,Masks required|Staff wears masks|No Outdoor Seating|Heated outdoor seating|Covered outdoor seating|
Shotgun House Coffee Roasters,1333 Buena Vista StSte 108,San Antonio,TX,78207,(254) 913-9031,Moderate,4.5,110,1,29.425965,-98.513363,http://www.shotgunhouseroaster…,Coffee Roasteries|Wine Bars|Beer Gardens|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 5:00 PM|8:00 AM - 5:00 PM|8:00 AM - 5:00 PM|8:00 AM - 5:00 PM|8:00 AM - 9:00 PM|8:00 AM - 9:00 PM|8:00 AM - 7:00 PM|,Offers Delivery|Offers Takeout|Staff wears masks|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Quiet|Good for Working|Street Parking|Bike Parking|Free Wi-Fi|Beer & Wine Only|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Open to All|Covered outdoor seating|,Masks required|Offers Catering|Heated outdoor seating|
St. Arnold's Pub Crawl,,San Antonio,TX,78205,,,4.5,2,1,0,0,https://www.saintarnold.com/sa…,Bar Crawl|,||||||,||||||,,
San Antonio Party Bus Rental Services,110 E Houston StFl 7,San Antonio,TX,78205,(830) 268-1181,,,,1,29.430264,-98.490506,https://sanantoniopartybusrent…,Limos|Party Bus Rentals|Wine Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|,Accepts Credit Cards|,
BJ's Restaurant and Brewhouse,22410 US Hwy 281 N,San Antonio,TX,78259,(210) 497-6070,$11-30,3.5,315,1,29.649556,-98.448528,https://www.bjsrestaurants.com,American (New)|Breweries|Pizza|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Accepts Apple Pay|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Full Bar|TV|",Accepts Android Pay|Accepts Cryptocurrency|No Outdoor Seating|Dogs Not Allowed|
BJ's Restaurant and Brewhouse,17503 W I-10,San Antonio,TX,78257,(210) 690-2600,$11-30,3.5,331,1,29.607738,-98.601063,https://www.bjsrestaurants.com,Pizza|American (New)|Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Takes Reservations|Offers Takeout|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Outdoor Seating|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|Offers Military Discount|",Dogs Not Allowed|
